id,amount,activities_time,source
2091,6,2019-11-30,Cash Sale
2105,879,2019-12-04,Cash Sale
2091,9,2019-11-30,Cash Sale
2091,81,2019-11-30,Cash Sale
2091,84,2019-11-30,Cash Sale
2105,1395,2019-12-04,Cash Sale
2094,1800,2019-11-30,Cash Sale
2094,258,2019-11-30,Cash Sale
2110,36,2019-11-30,Cash Sale
1922,3150,2019-11-30,Cash Sale
2105,3630,2019-12-04,Cash Sale
2098,30,2019-11-30,Cash Sale
2091,87,2019-11-30,Cash Sale
2144,2400,2019-12-03,Cash Sale
2105,1800,2019-12-04,Cash Sale
2091,12,2019-11-30,Cash Sale
2091,15,2019-11-30,Cash Sale
2091,18,2019-11-30,Cash Sale
1922,6,2019-11-28,Cash Sale
2091,21,2019-11-30,Cash Sale
2091,24,2019-11-30,Cash Sale
2091,27,2019-11-30,Cash Sale
2172,600,2019-12-04,Cash Sale
2091,30,2019-11-30,Cash Sale
2091,33,2019-11-30,Cash Sale
2091,36,2019-11-30,Cash Sale
2091,90,2019-11-30,Cash Sale
2091,93,2019-11-30,Cash Sale
2091,96,2019-11-30,Cash Sale
2091,99,2019-11-30,Cash Sale
2091,12,2019-11-30,Cash Sale
2091,15,2019-11-30,Cash Sale
2091,18,2019-11-30,Cash Sale
2091,21,2019-11-30,Cash Sale
2091,24,2019-11-30,Cash Sale
2091,27,2019-11-30,Cash Sale
2091,120,2019-11-30,Cash Sale
2175,3000,2019-12-04,Cash Sale
2091,123,2019-11-30,Cash Sale
2091,126,2019-11-30,Cash Sale
2091,6,2019-11-30,Cash Sale
1112,6570,2019-11-30,Cash Sale
1073,120,2019-12-01,Cash Sale
1073,330,2019-12-01,Cash Sale
1073,30,2019-12-01,Cash Sale
2186,720,2019-12-05,Cash Sale
2186,165,2019-12-05,Cash Sale
2107,360,2019-12-01,Cash Sale
2107,150,2019-12-01,Cash Sale
2107,60,2019-12-01,Cash Sale
2107,60,2019-12-01,Cash Sale
1073,15,2019-12-01,Cash Sale
1073,42,2019-12-01,Cash Sale
1073,105,2019-12-01,Cash Sale
2107,3000,2019-12-01,Cash Sale
2186,2160,2019-12-05,Cash Sale
2186,3855,2019-12-05,Cash Sale
2186,264,2019-12-05,Cash Sale
1479,3060,2019-11-17,Cash Sale
1479,14100,2019-12-06,Cash Sale
1479,30000,2019-12-06,Cash Sale
2186,2004,2019-12-07,Cash Sale
2186,3519,2019-12-07,Cash Sale
2186,4008,2019-12-07,Cash Sale
1073,1530,2019-12-04,Cash Sale
2105,915,2019-12-04,Cash Sale
2105,300,2019-12-04,Cash Sale
2105,1440,2019-12-04,Cash Sale
2105,1020,2019-12-04,Cash Sale
2105,120,2019-12-04,Cash Sale
2105,900,2019-12-04,Cash Sale
2105,7200,2019-12-04,Cash Sale
2105,5310,2019-12-04,Cash Sale
2240,6000,2019-12-06,Cash Sale
2105,26655,2019-11-30,Cash Sale
2105,13695,2019-11-30,Cash Sale
2096,75,2019-11-30,Cash Sale
2163,300,2019-12-06,Cash Sale
2105,14610,2019-11-30,Cash Sale
2222,210,2019-12-06,Cash Sale
2237,69,2019-12-06,Cash Sale
2105,6000,2019-11-30,Cash Sale
2105,2895,2019-11-30,Cash Sale
2105,75,2019-11-30,Cash Sale
2146,1500,2019-12-03,Cash Sale
2146,16542,2019-12-03,Cash Sale
2105,1008,2019-11-30,Cash Sale
2105,2040,2019-11-30,Cash Sale
2105,1200,2019-11-30,Cash Sale
2105,135,2019-11-30,Cash Sale
2105,300,2019-11-30,Cash Sale
2105,330,2019-11-30,Cash Sale
2105,9252,2019-12-01,Cash Sale
2105,810,2019-12-01,Cash Sale
2105,840,2019-12-01,Cash Sale
2105,1080,2019-12-01,Cash Sale
2105,1980,2019-12-01,Cash Sale
2105,360,2019-12-01,Cash Sale
2105,360,2019-12-01,Cash Sale
2105,13740,2019-12-01,Cash Sale
2105,60,2019-12-01,Cash Sale
2105,1350,2019-12-01,Cash Sale
2105,8706,2019-12-06,Cash Sale
2105,900,2019-12-06,Cash Sale
2105,780,2019-12-06,Cash Sale
2232,150,2019-12-06,Cash Sale
2232,150,2019-12-06,Cash Sale
1479,18000,2019-12-06,Cash Sale
2205,3000,2019-12-05,Cash Sale
2212,150,2019-12-06,Cash Sale
1253,3000,2019-11-13,Cash Sale
2225,495,2019-12-06,Cash Sale
2261,900,2019-12-07,Cash Sale
2152,270,2019-12-05,Cash Sale
2100,1500,2019-11-30,Cash Sale
2100,3843,2019-11-30,Cash Sale
1979,66,2019-12-07,Cash Sale
2105,7695,2019-11-30,Cash Sale
2105,22887,2019-11-30,Cash Sale
2105,38985,2019-11-30,Cash Sale
2105,24456,2019-11-30,Cash Sale
2192,156,2019-12-05,Cash Sale
2188,1590,2019-12-07,Cash Sale
2252,1500,2019-12-07,Cash Sale
2186,555,2019-12-05,Cash Sale
2186,255,2019-12-05,Cash Sale
2253,1500,2019-12-07,Cash Sale
2188,75,2019-12-07,Cash Sale
2253,735,2019-12-07,Cash Sale
2253,660,2019-12-07,Cash Sale
1253,1500,2019-11-13,Cash Sale
2105,1050,2019-12-06,Cash Sale
2291,1500,2019-12-08,Cash Sale
2291,1095,2019-12-08,Cash Sale
2291,147,2019-12-08,Cash Sale
2291,1500,2019-12-08,Cash Sale
2105,3684,2019-12-06,Cash Sale
2105,3945,2019-12-06,Cash Sale
2105,1500,2019-12-06,Cash Sale
2105,120,2019-12-06,Cash Sale
2105,720,2019-12-07,Cash Sale
2105,2520,2019-12-07,Cash Sale
2293,180,2019-12-08,Cash Sale
2250,156,2019-12-07,Cash Sale
2284,900,2019-12-08,Cash Sale
2105,360,2019-12-07,Cash Sale
2105,480,2019-12-07,Cash Sale
2105,300,2019-12-07,Cash Sale
2105,600,2019-12-07,Cash Sale
2105,600,2019-12-07,Cash Sale
2303,60,2019-12-08,Cash Sale
2105,2835,2019-12-06,Cash Sale
2105,5592,2019-12-06,Cash Sale
2105,1500,2019-12-07,Cash Sale
2105,1980,2019-12-07,Cash Sale
2105,1281,2019-12-07,Cash Sale
2105,1305,2019-12-08,Cash Sale
2105,225,2019-12-08,Cash Sale
2163,300,2019-12-05,Cash Sale
2163,693,2019-12-05,Cash Sale
2163,360,2019-12-05,Cash Sale
2163,1770,2019-12-05,Cash Sale
2163,555,2019-12-06,Cash Sale
2163,150,2019-12-06,Cash Sale
2163,300,2019-12-07,Cash Sale
2163,1380,2019-12-07,Cash Sale
2163,300,2019-12-07,Cash Sale
2163,1110,2019-12-07,Cash Sale
2163,750,2019-12-07,Cash Sale
2163,750,2019-12-07,Cash Sale
2163,270,2019-12-07,Cash Sale
2163,840,2019-12-08,Cash Sale
2163,540,2019-12-08,Cash Sale
2163,150,2019-12-08,Cash Sale
2105,270,2019-12-08,Cash Sale
2105,1800,2019-12-08,Cash Sale
2105,60,2019-12-08,Cash Sale
2105,6342,2019-12-08,Cash Sale
2105,630,2019-12-08,Cash Sale
2105,3600,2019-12-08,Cash Sale
2105,2220,2019-12-08,Cash Sale
2105,3870,2019-12-08,Cash Sale
2105,1620,2019-12-08,Cash Sale
2105,180,2019-12-08,Cash Sale
2105,4290,2019-12-08,Cash Sale
2250,165,2019-12-07,Cash Sale
2105,7200,2019-12-08,Cash Sale
2105,5100,2019-12-08,Cash Sale
2105,1020,2019-12-08,Cash Sale
2105,2400,2019-12-08,Cash Sale
2105,2145,2019-12-08,Cash Sale
2298,600,2019-12-08,Cash Sale
2255,2025,2019-12-07,Cash Sale
2236,150,2019-12-08,Cash Sale
2327,12000,2019-12-09,Cash Sale
2327,7500,2019-12-09,Cash Sale
2327,6240,2019-12-09,Cash Sale
2327,60000,2019-12-09,Cash Sale
2327,19500,2019-12-09,Cash Sale
2327,2250,2019-12-09,Cash Sale
2327,1740,2019-12-09,Cash Sale
2327,4080,2019-12-09,Cash Sale
2306,1500,2019-12-08,Cash Sale
2217,15,2019-12-10,Cash Sale
1683,2910,2019-12-09,Cash Sale
2317,1800,2019-12-09,Cash Sale
2339,210,2019-12-09,Cash Sale
2342,2100,2019-12-09,Cash Sale
2342,15600,2019-12-09,Cash Sale
2342,900,2019-12-09,Cash Sale
2269,300,2019-12-10,Cash Sale
2335,15600,2019-11-19,Cash Sale
2323,3000,2019-12-09,Cash Sale
2375,150,2019-12-10,Cash Sale
2273,240,2019-12-08,Cash Sale
1918,3618,2019-12-07,Cash Sale
2367,270,2019-12-10,Cash Sale
2367,87,2019-12-10,Cash Sale
2105,555,2019-12-09,Cash Sale
2105,1980,2019-12-09,Cash Sale
2182,3600,2019-12-10,Cash Sale
2253,75,2019-12-07,Cash Sale
2356,600,2019-12-10,Cash Sale
2163,90,2019-12-08,Cash Sale
2163,600,2019-12-08,Cash Sale
2163,660,2019-12-09,Cash Sale
2163,630,2019-12-09,Cash Sale
2163,105,2019-12-09,Cash Sale
2163,120,2019-12-09,Cash Sale
2163,600,2019-12-09,Cash Sale
2163,300,2019-12-09,Cash Sale
2163,255,2019-12-09,Cash Sale
2163,420,2019-12-09,Cash Sale
2163,3000,2019-12-09,Cash Sale
2163,390,2019-12-09,Cash Sale
2163,330,2019-12-09,Cash Sale
2163,360,2019-12-09,Cash Sale
2163,30,2019-12-09,Cash Sale
2163,240,2019-12-09,Cash Sale
2163,600,2019-12-09,Cash Sale
2163,75,2019-12-09,Cash Sale
2163,390,2019-12-10,Cash Sale
2163,105,2019-12-10,Cash Sale
2163,300,2019-12-10,Cash Sale
2163,426,2019-12-10,Cash Sale
2163,210,2019-12-10,Cash Sale
2024,1800,2019-11-27,Cash Sale
2217,240,2019-12-10,Cash Sale
2264,1368,2019-12-10,Cash Sale
2105,555,2019-12-09,Cash Sale
2105,531,2019-12-09,Cash Sale
2105,5250,2019-12-09,Cash Sale
2105,2625,2019-12-09,Cash Sale
2105,846,2019-12-09,Cash Sale
2105,2700,2019-12-09,Cash Sale
2105,2085,2019-12-10,Cash Sale
2105,3600,2019-12-10,Cash Sale
2367,270,2019-12-10,Cash Sale
2367,360,2019-12-10,Cash Sale
2105,693,2019-12-10,Cash Sale
2105,5580,2019-12-10,Cash Sale
2367,300,2019-12-10,Cash Sale
2105,6240,2019-12-10,Cash Sale
2384,57,2019-12-12,Cash Sale
2384,150,2019-12-12,Cash Sale
2384,600,2019-12-12,Cash Sale
2384,60,2019-12-12,Cash Sale
2384,90,2019-12-13,Cash Sale
2384,300,2019-12-13,Cash Sale
2345,90,2019-12-10,Cash Sale
2389,30,2019-12-11,Cash Sale
2264,1368,2019-12-11,Cash Sale
2394,438.75,2019-12-11,Cash Sale
2356,198,2019-12-10,Cash Sale
2264,2367,2019-12-11,Cash Sale
2105,5400,2019-12-11,Cash Sale
2409,270,2019-12-11,Cash Sale
2406,150,2019-12-11,Cash Sale
2411,597,2019-12-11,Cash Sale
2412,1200,2019-12-11,Cash Sale
2413,900,2019-12-11,Cash Sale
2383,15,2019-12-11,Cash Sale
2383,7500,2019-12-11,Cash Sale
2423,60,2019-12-11,Cash Sale
2436,150,2019-12-11,Cash Sale
2420,240,2019-12-11,Cash Sale
2420,690,2019-12-11,Cash Sale
2346,1110,2019-12-11,Cash Sale
2445,6000,2019-12-11,Cash Sale
2105,6285,2019-12-11,Cash Sale
2105,2820,2019-12-11,Cash Sale
2381,600,2019-12-10,Cash Sale
2381,90,2019-12-11,Cash Sale
2384,13680,2019-12-11,Cash Sale
2403,240,2019-12-11,Cash Sale
2411,867,2019-12-12,Cash Sale
2445,9000,2019-12-12,Cash Sale
2458,2565,2019-12-12,Cash Sale
2256,11538,2019-12-12,Cash Sale
2256,1500,2019-12-12,Cash Sale
2460,150,2019-12-12,Cash Sale
2462,3000,2019-12-12,Cash Sale
2449,45,2019-12-12,Cash Sale
2449,30,2019-12-12,Cash Sale
2449,180,2019-12-12,Cash Sale
2449,60,2019-12-12,Cash Sale
2449,60,2019-12-12,Cash Sale
2449,60,2019-12-12,Cash Sale
2449,90,2019-12-12,Cash Sale
2449,66,2019-12-12,Cash Sale
2449,60,2019-12-12,Cash Sale
2283,48,2019-12-11,Cash Sale
2105,315,2019-12-12,Cash Sale
2105,3030,2019-12-12,Cash Sale
2467,600,2019-12-09,Cash Sale
2468,555,2019-12-12,Cash Sale
2384,201,2019-12-12,Cash Sale
2481,1680,2019-12-12,Cash Sale
2481,2700,2019-12-12,Cash Sale
1612,750,2019-12-12,Cash Sale
2105,1860,2019-12-12,Cash Sale
2105,1269,2019-12-12,Cash Sale
2246,6000,2019-12-13,Cash Sale
2481,12000,2019-12-13,Cash Sale
2481,1896,2019-12-13,Cash Sale
2481,25665,2019-12-13,Cash Sale
2484,300,2019-12-12,Cash Sale
2384,300,2019-12-13,Cash Sale
2384,60,2019-12-13,Cash Sale
2384,15,2019-12-13,Cash Sale
2384,33,2019-12-13,Cash Sale
2384,36,2019-12-13,Cash Sale
2384,324,2019-12-13,Cash Sale
2384,162,2019-12-13,Cash Sale
2384,39,2019-12-13,Cash Sale
2489,5160,2019-12-13,Cash Sale
2105,2205,2019-12-13,Cash Sale
2507,156,2019-12-13,Cash Sale
2105,2190,2019-12-13,Cash Sale
2105,3225,2019-12-13,Cash Sale
2105,60,2019-12-13,Cash Sale
2521,1575,2019-12-13,Cash Sale
2521,39,2019-12-13,Cash Sale
2105,1140,2019-12-13,Cash Sale
2525,2250,2019-12-13,Cash Sale
2512,1140,2019-12-13,Cash Sale
2544,210,2019-12-14,Cash Sale
2544,405,2019-12-14,Cash Sale
2544,15,2019-12-14,Cash Sale
2544,60,2019-12-14,Cash Sale
2443,6000,2019-12-11,Cash Sale
2096,36,2019-12-11,Cash Sale
2096,36,2019-12-11,Cash Sale
2096,36,2019-12-11,Cash Sale
2163,780,2019-12-10,Cash Sale
2163,870,2019-12-10,Cash Sale
2163,240,2019-12-10,Cash Sale
2163,450,2019-12-10,Cash Sale
2163,525,2019-12-10,Cash Sale
2163,120,2019-12-10,Cash Sale
2163,1500,2019-12-10,Cash Sale
2163,540,2019-12-10,Cash Sale
2163,210,2019-12-10,Cash Sale
2163,150,2019-12-10,Cash Sale
2163,60,2019-12-10,Cash Sale
2544,45,2019-12-14,Cash Sale
2544,114,2019-12-14,Cash Sale
2544,60,2019-12-14,Cash Sale
2544,57,2019-12-14,Cash Sale
2544,315,2019-12-14,Cash Sale
2544,45,2019-12-14,Cash Sale
2544,15,2019-12-14,Cash Sale
2544,75,2019-12-14,Cash Sale
2535,2100,2019-12-14,Cash Sale
2535,4200,2019-12-14,Cash Sale
2105,1530,2019-12-14,Cash Sale
2105,240,2019-12-14,Cash Sale
2105,330,2019-12-14,Cash Sale
1918,354,2019-12-14,Cash Sale
2564,150,2019-12-14,Cash Sale
2560,600,2019-12-14,Cash Sale
2560,420,2019-12-14,Cash Sale
2560,258,2019-12-14,Cash Sale
2560,84,2019-12-14,Cash Sale
2561,15,2019-12-14,Cash Sale
2561,30,2019-12-14,Cash Sale
2561,90,2019-12-14,Cash Sale
2561,117,2019-12-14,Cash Sale
2571,78,2019-12-14,Cash Sale
2105,450,2019-12-14,Cash Sale
2561,105,2019-12-14,Cash Sale
2561,45,2019-12-14,Cash Sale
2105,1800,2019-12-14,Cash Sale
2105,21900,2019-12-14,Cash Sale
2577,45,2019-12-14,Cash Sale
2577,345,2019-12-14,Cash Sale
2577,75,2019-12-14,Cash Sale
2582,234,2019-12-14,Cash Sale
2586,36000,2019-12-14,Cash Sale
2105,1170,2019-12-14,Cash Sale
2560,675,2019-12-14,Cash Sale
2560,240,2019-12-14,Cash Sale
2560,120,2019-12-14,Cash Sale
2577,60,2019-12-14,Cash Sale
2577,15,2019-12-14,Cash Sale
2535,4875,2019-12-14,Cash Sale
2605,1566,2019-12-14,Cash Sale
2105,3570,2019-12-14,Cash Sale
2608,66,2019-12-14,Cash Sale
2608,1500,2019-12-14,Cash Sale
2608,60,2019-12-14,Cash Sale
2105,6990,2019-12-14,Cash Sale
2105,420,2019-12-14,Cash Sale
2620,1515,2019-12-15,Cash Sale
2621,150,2019-12-15,Cash Sale
2623,45,2019-12-15,Cash Sale
2629,30,2019-12-15,Cash Sale
2617,1500,2019-12-15,Cash Sale
2617,57,2019-12-15,Cash Sale
2617,30,2019-12-15,Cash Sale
2617,465,2019-12-15,Cash Sale
2617,72,2019-12-15,Cash Sale
2617,135,2019-12-15,Cash Sale
2642,672,2019-12-15,Cash Sale
2646,894,2019-12-15,Cash Sale
2648,15000,2019-12-15,Cash Sale
2489,6000,2019-12-15,Cash Sale
1097,120,2019-12-15,Cash Sale
2499,12000,2019-12-15,Cash Sale
2499,3600,2019-12-15,Cash Sale
2105,3330,2019-12-15,Cash Sale
2656,240,2019-12-15,Cash Sale
2656,30,2019-12-15,Cash Sale
2105,2280,2019-12-15,Cash Sale
2105,780,2019-12-15,Cash Sale
2105,144,2019-12-15,Cash Sale
2105,3750,2019-12-15,Cash Sale
2105,3750,2019-12-15,Cash Sale
2105,1830,2019-12-15,Cash Sale
2659,450,2019-12-15,Cash Sale
1997,600,2019-12-15,Cash Sale
1997,1800,2019-12-15,Cash Sale
2678,66,2019-12-15,Cash Sale
2105,915,2019-12-15,Cash Sale
2694,420,2019-12-16,Cash Sale
2699,240,2019-12-16,Cash Sale
2707,1500,2019-12-16,Cash Sale
2682,21000,2019-12-15,Cash Sale
1997,60,2019-12-16,Cash Sale
2645,435,2019-12-16,Cash Sale
2105,1980,2019-12-16,Cash Sale
1421,225,2019-12-14,Cash Sale
2661,1500,2019-12-15,Cash Sale
2661,3750,2019-12-15,Cash Sale
2661,1500,2019-12-15,Cash Sale
2617,51000,2019-12-16,Cash Sale
2733,150,2019-12-16,Cash Sale
2105,5475,2019-12-16,Cash Sale
2742,750,2019-12-16,Cash Sale
2736,1350,2019-12-16,Cash Sale
2736,150,2019-12-16,Cash Sale
2105,345,2019-12-16,Cash Sale
2727,150,2019-12-16,Cash Sale
2727,300,2019-12-16,Cash Sale
2727,33,2019-12-16,Cash Sale
2727,5.4,2019-12-16,Cash Sale
2727,6,2019-12-16,Cash Sale
2736,41700,2019-12-16,Cash Sale
2736,60,2019-12-16,Cash Sale
2721,30,2019-12-16,Cash Sale
2764,450,2019-12-16,Cash Sale
2764,120,2019-12-16,Cash Sale
2343,600,2019-12-16,Cash Sale
2343,11640,2019-12-16,Cash Sale
2343,2940,2019-12-16,Cash Sale
2764,780,2019-12-16,Cash Sale
2105,2985,2019-12-16,Cash Sale
2767,13500,2019-12-16,Cash Sale
2764,810,2019-12-16,Cash Sale
2460,150,2019-12-16,Cash Sale
2777,15000,2019-12-16,Cash Sale
2520,600,2019-12-16,Cash Sale
2783,30,2019-12-16,Cash Sale
2664,1500,2019-12-15,Cash Sale
2664,210,2019-12-15,Cash Sale
2644,300,2019-12-15,Cash Sale
2644,75,2019-12-15,Cash Sale
2163,540,2019-12-16,Cash Sale
2163,150,2019-12-16,Cash Sale
2163,630,2019-12-16,Cash Sale
2163,180,2019-12-16,Cash Sale
2163,540,2019-12-16,Cash Sale
2163,105,2019-12-16,Cash Sale
2163,1710,2019-12-16,Cash Sale
2163,540,2019-12-16,Cash Sale
2105,1080,2019-12-16,Cash Sale
2787,1278,2019-12-16,Cash Sale
2105,17475,2019-12-16,Cash Sale
2820,60,2019-12-17,Cash Sale
2806,69,2019-12-17,Cash Sale
2830,45,2019-12-17,Cash Sale
2830,369,2019-12-17,Cash Sale
2838,600,2019-12-17,Cash Sale
2844,3000,2019-12-17,Cash Sale
2848,156,2019-12-17,Cash Sale
2848,150,2019-12-17,Cash Sale
2838,1140,2019-12-17,Cash Sale
2624,150,2019-12-15,Cash Sale
2850,1530,2019-12-17,Cash Sale
2646,240,2019-12-17,Cash Sale
2800,375,2019-12-17,Cash Sale
2859,30,2019-12-17,Cash Sale
2859,600,2019-12-17,Cash Sale
2800,285,2019-12-17,Cash Sale
2875,36,2019-12-17,Cash Sale
2875,600,2019-12-17,Cash Sale
2764,30,2019-12-17,Cash Sale
2764,255,2019-12-17,Cash Sale
2848,45,2019-12-17,Cash Sale
2764,135,2019-12-17,Cash Sale
2764,180,2019-12-17,Cash Sale
2764,540,2019-12-17,Cash Sale
2764,420,2019-12-17,Cash Sale
2105,1065,2019-12-17,Cash Sale
2105,2475,2019-12-17,Cash Sale
2105,3330,2019-12-17,Cash Sale
2105,510,2019-12-17,Cash Sale
2889,210,2019-12-17,Cash Sale
2889,18936,2019-12-17,Cash Sale
2890,600,2019-12-17,Cash Sale
2105,1650,2019-12-17,Cash Sale
2105,13050,2019-12-17,Cash Sale
2195,13650,2019-12-16,Cash Sale
2899,60,2019-12-17,Cash Sale
2105,1050,2019-12-17,Cash Sale
2843,9000,2019-12-17,Cash Sale
2343,2700,2019-12-17,Cash Sale
2343,2640,2019-12-17,Cash Sale
2343,1530,2019-12-17,Cash Sale
2914,156,2019-12-17,Cash Sale
2916,9000,2019-12-17,Cash Sale
2927,210,2019-12-17,Cash Sale
2930,150,2019-12-17,Cash Sale
2916,3840,2019-12-17,Cash Sale
2938,23400,2019-12-17,Cash Sale
2940,1500,2019-12-17,Cash Sale
2940,1500,2019-12-18,Cash Sale
2940,66000,2019-12-18,Cash Sale
2947,60,2019-12-18,Cash Sale
2947,1500,2019-12-18,Cash Sale
2963,180,2019-12-18,Cash Sale
2963,180,2019-12-18,Cash Sale
2963,60,2019-12-18,Cash Sale
2963,1500,2019-12-18,Cash Sale
2963,270,2019-12-18,Cash Sale
2963,141,2019-12-18,Cash Sale
2963,3060,2019-12-18,Cash Sale
2963,300,2019-12-18,Cash Sale
2963,105,2019-12-18,Cash Sale
2963,30,2019-12-18,Cash Sale
2974,1350,2019-12-18,Cash Sale
2977,2250,2019-12-18,Cash Sale
2980,150,2019-12-18,Cash Sale
2343,2700,2019-12-17,Cash Sale
2980,30,2019-12-18,Cash Sale
2940,660,2019-12-18,Cash Sale
2940,1800,2019-12-18,Cash Sale
2940,3900,2019-12-18,Cash Sale
1769,6900,2019-11-20,Cash Sale
2988,600,2019-12-18,Cash Sale
3001,330,2019-12-18,Cash Sale
3002,2100,2019-12-18,Cash Sale
2615,60,2019-12-18,Cash Sale
3011,150,2019-12-18,Cash Sale
3014,960,2019-12-18,Cash Sale
2996,150,2019-12-18,Cash Sale
2560,165,2019-12-14,Cash Sale
3019,30000,2019-12-18,Cash Sale
2994,300,2019-12-18,Cash Sale
3026,1500,2019-12-18,Cash Sale
2933,2100,2019-12-17,Cash Sale
2996,117,2019-12-18,Cash Sale
3001,24,2019-12-18,Cash Sale
3001,60,2019-12-18,Cash Sale
3001,24,2019-12-18,Cash Sale
3001,60,2019-12-18,Cash Sale
3001,24,2019-12-18,Cash Sale
3001,60,2019-12-18,Cash Sale
3001,30,2019-12-18,Cash Sale
3001,60,2019-12-18,Cash Sale
3001,315,2019-12-18,Cash Sale
3001,66,2019-12-18,Cash Sale
3001,24,2019-12-18,Cash Sale
3001,90,2019-12-18,Cash Sale
3001,60,2019-12-18,Cash Sale
3001,177,2019-12-18,Cash Sale
3001,30,2019-12-18,Cash Sale
2163,1020,2019-12-16,Cash Sale
2163,120,2019-12-16,Cash Sale
2163,300,2019-12-17,Cash Sale
2163,120,2019-12-17,Cash Sale
2163,630,2019-12-17,Cash Sale
2163,570,2019-12-17,Cash Sale
2163,600,2019-12-17,Cash Sale
2163,360,2019-12-17,Cash Sale
2163,300,2019-12-17,Cash Sale
2163,345,2019-12-18,Cash Sale
2163,360,2019-12-18,Cash Sale
2163,504,2019-12-18,Cash Sale
2163,600,2019-12-18,Cash Sale
2163,420,2019-12-18,Cash Sale
2163,222,2019-12-18,Cash Sale
2163,300,2019-12-18,Cash Sale
3001,24,2019-12-18,Cash Sale
3001,90,2019-12-18,Cash Sale
3001,90,2019-12-18,Cash Sale
3001,6,2019-12-18,Cash Sale
3001,282,2019-12-18,Cash Sale
3001,60,2019-12-18,Cash Sale
3001,210,2019-12-18,Cash Sale
3001,24,2019-12-18,Cash Sale
3049,1500,2019-12-18,Cash Sale
3001,48,2019-12-18,Cash Sale
3056,30,2019-12-18,Cash Sale
3056,252,2019-12-18,Cash Sale
3027,1950,2019-12-18,Cash Sale
3066,3600,2019-12-18,Cash Sale
3075,54,2019-12-18,Cash Sale
3075,666,2019-12-18,Cash Sale
3081,2685,2019-12-18,Cash Sale
3081,1500,2019-12-18,Cash Sale
3080,60,2019-12-18,Cash Sale
3087,96,2019-12-18,Cash Sale
3109,300,2019-12-19,Cash Sale
3109,600,2019-12-19,Cash Sale
3109,2100,2019-12-19,Cash Sale
2994,300,2019-12-19,Cash Sale
3046,6900,2019-12-19,Cash Sale
3009,120,2019-12-19,Cash Sale
3125,9000,2019-12-19,Cash Sale
3125,15000,2019-12-19,Cash Sale
3009,21,2019-12-19,Cash Sale
3001,222,2019-12-18,Cash Sale
1074,1650,2019-12-17,Cash Sale
2892,15327,2019-12-17,Cash Sale
3001,225,2019-12-18,Cash Sale
3001,210,2019-12-18,Cash Sale
3001,60,2019-12-19,Cash Sale
3001,15,2019-12-19,Cash Sale
3009,51,2019-12-19,Cash Sale
3009,30,2019-12-19,Cash Sale
3001,90,2019-12-19,Cash Sale
3009,66,2019-12-19,Cash Sale
3131,150,2019-12-19,Cash Sale
3009,105,2019-12-19,Cash Sale
3009,165,2019-12-19,Cash Sale
3009,195,2019-12-19,Cash Sale
3009,111,2019-12-19,Cash Sale
3009,54,2019-12-19,Cash Sale
3009,90,2019-12-19,Cash Sale
3009,54,2019-12-19,Cash Sale
2996,60,2019-12-18,Cash Sale
2996,60,2019-12-18,Cash Sale
2996,300,2019-12-18,Cash Sale
2996,150,2019-12-18,Cash Sale
2560,420,2019-12-19,Cash Sale
3009,105,2019-12-19,Cash Sale
3009,75,2019-12-19,Cash Sale
3009,75,2019-12-19,Cash Sale
3009,120,2019-12-19,Cash Sale
3009,45,2019-12-19,Cash Sale
3009,90,2019-12-19,Cash Sale
3009,15,2019-12-19,Cash Sale
3009,210,2019-12-19,Cash Sale
3009,45,2019-12-19,Cash Sale
3139,60,2019-12-19,Cash Sale
3009,60,2019-12-19,Cash Sale
3009,300,2019-12-19,Cash Sale
3009,15,2019-12-19,Cash Sale
3009,78,2019-12-19,Cash Sale
3009,105,2019-12-19,Cash Sale
3009,15,2019-12-19,Cash Sale
3009,60,2019-12-19,Cash Sale
3009,270,2019-12-19,Cash Sale
3146,3132,2019-12-19,Cash Sale
2105,9741,2019-12-19,Cash Sale
3095,1434,2019-12-19,Cash Sale
3095,81,2019-12-19,Cash Sale
3095,60,2019-12-19,Cash Sale
3095,141,2019-12-19,Cash Sale
3095,1350,2019-12-19,Cash Sale
3009,144,2019-12-19,Cash Sale
3170,2400,2019-12-19,Cash Sale
2916,9600,2019-12-19,Cash Sale
2916,1590,2019-12-19,Cash Sale
3009,255,2019-12-19,Cash Sale
3009,78,2019-12-19,Cash Sale
3001,120,2019-12-19,Cash Sale
3176,510,2019-12-19,Cash Sale
3187,2556,2019-12-19,Cash Sale
3139,1650,2019-12-19,Cash Sale
3161,150,2019-12-19,Cash Sale
3161,87,2019-12-19,Cash Sale
3161,99,2019-12-19,Cash Sale
3161,6000,2019-12-19,Cash Sale
3190,30,2019-12-19,Cash Sale
3001,15,2019-12-19,Cash Sale
3001,90,2019-12-19,Cash Sale
3193,21000,2019-12-19,Cash Sale
3176,3990,2019-12-19,Cash Sale
2996,435,2019-12-19,Cash Sale
3127,45000,2019-12-19,Cash Sale
2105,3420,2019-12-19,Cash Sale
2105,3750,2019-12-19,Cash Sale
3176,1365,2019-12-19,Cash Sale
3202,15,2019-12-19,Cash Sale
3208,300,2019-12-19,Cash Sale
3190,165,2019-12-19,Cash Sale
3147,1500,2019-12-19,Cash Sale
2105,900,2019-12-19,Cash Sale
2105,2850,2019-12-19,Cash Sale
2105,2850,2019-12-19,Cash Sale
